CustomerID,Recency,Frequency,Monetary,Customer_Lifetime_Value,Cluster,Segment
12838.0,34,2,671.95,671.95,0,Regular / Moderate-Value Customers
12839.0,3,14,5591.42,5591.42,3,Loyal / Valuable Customers
12840.0,144,4,2726.77,2726.77,0,Regular / Moderate-Value Customers
12841.0,5,25,3991.58,3991.58,3,Loyal / Valuable Customers
12842.0,70,2,1118.99,1118.99,0,Regular / Moderate-Value Customers
12843.0,66,8,1702.26,1702.26,0,Regular / Moderate-Value Customers
12844.0,29,2,325.96000000000004,325.96000000000004,0,Regular / Moderate-Value Customers
12845.0,267,4,354.09,354.09,1,At-Risk / Low-Value Customers
12847.0,22,1,843.64,843.64,0,Regular / Moderate-Value Customers
12849.0,31,2,1010.29,1010.29,0,Regular / Moderate-Value Customers
12851.0,97,1,131.81,131.81,0,Regular / Moderate-Value Customers
12852.0,295,1,311.55,311.55,1,At-Risk / Low-Value Customers
12853.0,135,6,1957.1000000000001,1957.1000000000001,0,Regular / Moderate-Value Customers
12854.0,79,3,1316.25,1316.25,0,Regular / Moderate-Value Customers
12855.0,373,1,38.1,38.1,1,At-Risk / Low-Value Customers
12856.0,8,6,2170.78,2170.78,0,Regular / Moderate-Value Customers
12857.0,211,2,1106.4,1106.4,1,At-Risk / Low-Value Customers
12863.0,52,1,521.2,521.2,0,Regular / Moderate-Value Customers
12864.0,138,1,147.12,147.12,0,Regular / Moderate-Value Customers
12865.0,26,2,1568.23,1568.23,0,Regular / Moderate-Value Customers
12866.0,283,1,559.12,559.12,1,At-Risk / Low-Value Customers
12867.0,26,7,4009.34,4009.34,0,Regular / Moderate-Value Customers
12868.0,186,6,1607.0600000000002,1607.0600000000002,1,At-Risk / Low-Value Customers
12871.0,84,2,380.64,380.64,0,Regular / Moderate-Value Customers
12872.0,327,2,599.97,599.97,1,At-Risk / Low-Value Customers
12873.0,282,1,374.0,374.0,1,At-Risk / Low-Value Customers
12875.0,143,2,343.2300000000001,343.2300000000001,0,Regular / Moderate-Value Customers
12876.0,58,2,2218.02,2218.02,0,Regular / Moderate-Value Customers
12877.0,4,12,1535.77,1535.77,0,Regular / Moderate-Value Customers
12878.0,236,2,854.99,854.99,1,At-Risk / Low-Value Customers
12879.0,45,3,573.22,573.22,0,Regular / Moderate-Value Customers
12881.0,276,1,298.0,298.0,1,At-Risk / Low-Value Customers
12882.0,9,2,1463.04,1463.04,0,Regular / Moderate-Value Customers
12883.0,25,4,703.47,703.47,0,Regular / Moderate-Value Customers
12884.0,88,1,309.05,309.05,0,Regular / Moderate-Value Customers
12885.0,63,3,1175.22,1175.22,0,Regular / Moderate-Value Customers
12886.0,68,2,1378.4,1378.4,0,Regular / Moderate-Value Customers
12888.0,214,2,354.12,354.12,1,At-Risk / Low-Value Customers
12890.0,24,1,376.71999999999997,376.71999999999997,0,Regular / Moderate-Value Customers
12891.0,186,3,331.0,331.0,1,At-Risk / Low-Value Customers
12893.0,31,1,176.55,176.55,0,Regular / Moderate-Value Customers
12895.0,42,2,372.8,372.8,0,Regular / Moderate-Value Customers
12897.0,205,2,216.5,216.5,1,At-Risk / Low-Value Customers
12901.0,9,28,17654.54,17654.54,3,Loyal / Valuable Customers
12902.0,265,1,138.68,138.68,1,At-Risk / Low-Value Customers
12904.0,18,2,496.06,496.06,0,Regular / Moderate-Value Customers
12906.0,12,5,2919.81,2919.81,0,Regular / Moderate-Value Customers
12908.0,176,2,750.0,750.0,1,At-Risk / Low-Value Customers
12909.0,40,5,2178.67,2178.67,0,Regular / Moderate-Value Customers
12910.0,23,8,3075.04,3075.04,0,Regular / Moderate-Value Customers
12912.0,3,5,1662.3,1662.3,0,Regular / Moderate-Value Customers
12913.0,5,5,2483.63,2483.63,0,Regular / Moderate-Value Customers
12915.0,149,2,363.65,363.65,1,At-Risk / Low-Value Customers
12916.0,139,4,2944.95,2944.95,0,Regular / Moderate-Value Customers
12917.0,128,1,594.0,594.0,0,Regular / Moderate-Value Customers
12919.0,8,6,1335.19,1335.19,0,Regular / Moderate-Value Customers
12920.0,17,1,162.78,162.78,0,Regular / Moderate-Value Customers
12921.0,9,37,16587.09,16587.09,3,Loyal / Valuable Customers
12922.0,161,1,405.38,405.38,1,At-Risk / Low-Value Customers
12923.0,64,1,172.82,172.82,0,Regular / Moderate-Value Customers
12924.0,88,4,933.7,933.7,0,Regular / Moderate-Value Customers
12925.0,5,2,694.05,694.05,0,Regular / Moderate-Value Customers
12928.0,35,5,2062.7000000000003,2062.7000000000003,0,Regular / Moderate-Value Customers
12929.0,312,1,117.85,117.85,1,At-Risk / Low-Value Customers
12930.0,78,2,415.8,415.8,0,Regular / Moderate-Value Customers
12931.0,22,15,42055.96,42055.96,3,Loyal / Valuable Customers
12933.0,24,3,607.53,607.53,0,Regular / Moderate-Value Customers
12935.0,2,7,2160.7,2160.7,0,Regular / Moderate-Value Customers
12936.0,17,4,1063.9,1063.9,0,Regular / Moderate-Value Customers
12937.0,15,4,1504.27,1504.27,0,Regular / Moderate-Value Customers
12938.0,26,1,114.14,114.14,0,Regular / Moderate-Value Customers
12939.0,64,8,11581.8,11581.8,0,Regular / Moderate-Value Customers
12940.0,55,2,899.69,899.69,0,Regular / Moderate-Value Customers
12942.0,131,3,675.6,675.6,0,Regular / Moderate-Value Customers
12944.0,36,2,604.51,604.51,0,Regular / Moderate-Value Customers
12945.0,288,1,462.95,462.95,1,At-Risk / Low-Value Customers
12947.0,144,6,1603.99,1603.99,0,Regular / Moderate-Value Customers
12948.0,16,7,2064.95,2064.95,0,Regular / Moderate-Value Customers
12949.0,31,8,4167.22,4167.22,0,Regular / Moderate-Value Customers
12950.0,2,3,1843.0,1843.0,0,Regular / Moderate-Value Customers
12951.0,9,6,1064.07,1064.07,0,Regular / Moderate-Value Customers
12952.0,6,4,1387.79,1387.79,0,Regular / Moderate-Value Customers
12953.0,10,1,329.85,329.85,0,Regular / Moderate-Value Customers
12955.0,1,11,4757.16,4757.16,0,Regular / Moderate-Value Customers
12956.0,306,1,108.07,108.07,1,At-Risk / Low-Value Customers
12957.0,10,8,4017.54,4017.54,0,Regular / Moderate-Value Customers
12962.0,7,2,266.39,266.39,0,Regular / Moderate-Value Customers
12963.0,8,8,1856.63,1856.63,0,Regular / Moderate-Value Customers
12965.0,89,1,769.8100000000001,769.8100000000001,0,Regular / Moderate-Value Customers
12966.0,10,1,160.18,160.18,0,Regular / Moderate-Value Customers
12967.0,358,2,1660.9,1660.9,1,At-Risk / Low-Value Customers
12968.0,112,1,135.95,135.95,0,Regular / Moderate-Value Customers
12970.0,7,4,405.47,405.47,0,Regular / Moderate-Value Customers
12971.0,4,86,11189.91,11189.91,3,Loyal / Valuable Customers
12974.0,198,1,144.8,144.8,1,At-Risk / Low-Value Customers
12976.0,212,1,738.6,738.6,1,At-Risk / Low-Value Customers
12977.0,156,1,39.239999999999995,39.239999999999995,1,At-Risk / Low-Value Customers
12980.0,158,9,7374.900000000001,7374.900000000001,0,Regular / Moderate-Value Customers
12981.0,30,2,372.21999999999997,372.21999999999997,0,Regular / Moderate-Value Customers
12982.0,243,1,390.54,390.54,1,At-Risk / Low-Value Customers
12984.0,19,1,97.5,97.5,0,Regular / Moderate-Value Customers
12985.0,1,2,1239.38,1239.38,0,Regular / Moderate-Value Customers
12987.0,74,2,558.7,558.7,0,Regular / Moderate-Value Customers
12988.0,292,1,505.82,505.82,1,At-Risk / Low-Value Customers
12989.0,3,15,6924.110000000001,6924.110000000001,3,Loyal / Valuable Customers
12990.0,31,3,409.5,409.5,0,Regular / Moderate-Value Customers
12991.0,23,2,503.76,503.76,0,Regular / Moderate-Value Customers
12993.0,23,4,414.76,414.76,0,Regular / Moderate-Value Customers
12994.0,4,3,974.4200000000001,974.4200000000001,0,Regular / Moderate-Value Customers
12995.0,85,1,211.32,211.32,0,Regular / Moderate-Value Customers
12997.0,22,4,1226.89,1226.89,0,Regular / Moderate-Value Customers
12999.0,196,3,455.88,455.88,1,At-Risk / Low-Value Customers
13000.0,107,3,534.85,534.85,0,Regular / Moderate-Value Customers
13001.0,4,13,9785.970000000001,9785.970000000001,3,Loyal / Valuable Customers
13002.0,318,1,120.94999999999999,120.94999999999999,1,At-Risk / Low-Value Customers
13003.0,106,3,149.05,149.05,0,Regular / Moderate-Value Customers
13004.0,12,18,5655.91,5655.91,3,Loyal / Valuable Customers
13005.0,174,2,513.7,513.7,1,At-Risk / Low-Value Customers
13006.0,56,1,81.57,81.57,0,Regular / Moderate-Value Customers
13008.0,323,1,229.46999999999997,229.46999999999997,1,At-Risk / Low-Value Customers
13011.0,372,1,50.550000000000004,50.550000000000004,1,At-Risk / Low-Value Customers
13012.0,9,8,1646.8400000000001,1646.8400000000001,0,Regular / Moderate-Value Customers
13013.0,1,13,4810.9400000000005,4810.9400000000005,0,Regular / Moderate-Value Customers
13014.0,11,10,3466.2799999999997,3466.2799999999997,0,Regular / Moderate-Value Customers
13015.0,53,5,3339.64,3339.64,0,Regular / Moderate-Value Customers
13016.0,73,3,789.89,789.89,0,Regular / Moderate-Value Customers
13017.0,7,1,204.0,204.0,0,Regular / Moderate-Value Customers
13018.0,16,28,7277.7,7277.7,3,Loyal / Valuable Customers
13021.0,4,9,2616.38,2616.38,0,Regular / Moderate-Value Customers
13023.0,64,2,689.9,689.9,0,Regular / Moderate-Value Customers
13026.0,1,5,975.36,975.36,0,Regular / Moderate-Value Customers
13027.0,114,6,6912.0,6912.0,0,Regular / Moderate-Value Customers
13028.0,23,2,661.3199999999999,661.3199999999999,0,Regular / Moderate-Value Customers
13029.0,31,3,1247.5,1247.5,0,Regular / Moderate-Value Customers
13030.0,11,2,752.4399999999999,752.4399999999999,0,Regular / Moderate-Value Customers
13032.0,52,2,1010.18,1010.18,0,Regular / Moderate-Value Customers
13033.0,357,1,190.55,190.55,1,At-Risk / Low-Value Customers
13034.0,55,2,642.77,642.77,0,Regular / Moderate-Value Customers
13035.0,74,2,921.88,921.88,0,Regular / Moderate-Value Customers
13037.0,138,3,881.07,881.07,0,Regular / Moderate-Value Customers
13038.0,80,3,908.46,908.46,0,Regular / Moderate-Value Customers
13040.0,9,2,676.99,676.99,0,Regular / Moderate-Value Customers
13043.0,273,1,516.42,516.42,1,At-Risk / Low-Value Customers
13044.0,291,1,560.47,560.47,1,At-Risk / Low-Value Customers
13045.0,99,1,305.28000000000003,305.28000000000003,0,Regular / Moderate-Value Customers
13046.0,31,2,629.31,629.31,0,Regular / Moderate-Value Customers
13047.0,32,10,3237.54,3237.54,0,Regular / Moderate-Value Customers
13048.0,14,4,1819.41,1819.41,0,Regular / Moderate-Value Customers
13049.0,64,2,656.6800000000001,656.6800000000001,0,Regular / Moderate-Value Customers
13050.0,15,17,5836.86,5836.86,3,Loyal / Valuable Customers
13052.0,212,1,348.15000000000003,348.15000000000003,1,At-Risk / Low-Value Customers
13055.0,78,3,1214.41,1214.41,0,Regular / Moderate-Value Customers
13058.0,25,3,271.40000000000003,271.40000000000003,0,Regular / Moderate-Value Customers
13059.0,250,1,183.4,183.4,1,At-Risk / Low-Value Customers
13060.0,254,1,307.53,307.53,1,At-Risk / Low-Value Customers
13061.0,72,1,248.61,248.61,0,Regular / Moderate-Value Customers
13062.0,191,1,346.98,346.98,1,At-Risk / Low-Value Customers
13064.0,13,4,1105.59,1105.59,0,Regular / Moderate-Value Customers
13065.0,373,1,205.86,205.86,1,At-Risk / Low-Value Customers
13066.0,24,2,470.8,470.8,0,Regular / Moderate-Value Customers
13067.0,82,1,115.46000000000001,115.46000000000001,0,Regular / Moderate-Value Customers
13068.0,10,2,344.0,344.0,0,Regular / Moderate-Value Customers
13069.0,1,24,4431.44,4431.44,3,Loyal / Valuable Customers
13070.0,192,1,228.8,228.8,1,At-Risk / Low-Value Customers
13072.0,267,1,177.15,177.15,1,At-Risk / Low-Value Customers
13075.0,130,1,919.61,919.61,0,Regular / Moderate-Value Customers
13077.0,1,4,728.02,728.02,0,Regular / Moderate-Value Customers
13078.0,3,26,12627.94,12627.94,3,Loyal / Valuable Customers
13079.0,4,5,220.10000000000002,220.10000000000002,0,Regular / Moderate-Value Customers
13080.0,179,1,58.08,58.08,1,At-Risk / Low-Value Customers
13081.0,12,11,28337.38,28337.38,3,Loyal / Valuable Customers
13082.0,126,9,3613.63,3613.63,0,Regular / Moderate-Value Customers
13083.0,4,2,303.75,303.75,0,Regular / Moderate-Value Customers
13085.0,158,2,416.08000000000004,416.08000000000004,1,At-Risk / Low-Value Customers
13089.0,3,97,58762.08,58762.08,2,High-Value Customers
13090.0,9,14,8910.82,8910.82,3,Loyal / Valuable Customers
13091.0,28,1,345.82,345.82,0,Regular / Moderate-Value Customers
13092.0,71,5,477.83,477.83,0,Regular / Moderate-Value Customers
13093.0,276,8,7832.47,7832.47,1,At-Risk / Low-Value Customers
13094.0,21,12,1927.3200000000002,1927.3200000000002,0,Regular / Moderate-Value Customers
13095.0,71,1,74.39999999999999,74.39999999999999,0,Regular / Moderate-Value Customers
13097.0,33,10,6003.22,6003.22,0,Regular / Moderate-Value Customers
13098.0,1,28,28882.44,28882.44,3,Loyal / Valuable Customers
13099.0,99,1,207.35999999999999,207.35999999999999,0,Regular / Moderate-Value Customers
13101.0,234,1,101.19,101.19,1,At-Risk / Low-Value Customers
13102.0,1,24,6424.09,6424.09,3,Loyal / Valuable Customers
13103.0,40,1,243.94,243.94,0,Regular / Moderate-Value Customers
13104.0,3,6,1098.48,1098.48,0,Regular / Moderate-Value Customers
13106.0,133,1,76.5,76.5,0,Regular / Moderate-Value Customers
13107.0,44,4,1531.6200000000001,1531.6200000000001,0,Regular / Moderate-Value Customers
13108.0,373,1,350.06,350.06,1,At-Risk / Low-Value Customers
13109.0,60,2,786.54,786.54,0,Regular / Moderate-Value Customers
13110.0,31,7,1488.67,1488.67,0,Regular / Moderate-Value Customers
13113.0,1,24,12245.960000000001,12245.960000000001,3,Loyal / Valuable Customers
13115.0,12,4,2294.78,2294.78,0,Regular / Moderate-Value Customers
13116.0,138,1,501.14,501.14,0,Regular / Moderate-Value Customers
13117.0,22,8,984.91,984.91,0,Regular / Moderate-Value Customers
13118.0,20,5,1197.81,1197.81,0,Regular / Moderate-Value Customers
13120.0,239,1,30.599999999999998,30.599999999999998,1,At-Risk / Low-Value Customers
13121.0,269,1,283.73,283.73,1,At-Risk / Low-Value Customers
13122.0,94,2,922.39,922.39,0,Regular / Moderate-Value Customers
13124.0,90,3,3756.33,3756.33,0,Regular / Moderate-Value Customers
13126.0,5,8,2099.64,2099.64,0,Regular / Moderate-Value Customers
13127.0,78,1,259.17,259.17,0,Regular / Moderate-Value Customers
13130.0,94,1,64.0,64.0,0,Regular / Moderate-Value Customers
13131.0,23,3,1073.3,1073.3,0,Regular / Moderate-Value Customers
13132.0,262,1,77.3,77.3,1,At-Risk / Low-Value Customers
13133.0,274,2,109.8,109.8,1,At-Risk / Low-Value Customers
13134.0,86,4,1793.58,1793.58,0,Regular / Moderate-Value Customers
13135.0,197,1,3096.0,3096.0,1,At-Risk / Low-Value Customers
13136.0,56,5,2607.61,2607.61,0,Regular / Moderate-Value Customers
13137.0,11,8,3603.29,3603.29,0,Regular / Moderate-Value Customers
13138.0,22,6,962.39,962.39,0,Regular / Moderate-Value Customers
13139.0,16,7,5064.94,5064.94,0,Regular / Moderate-Value Customers
13140.0,108,3,422.47,422.47,0,Regular / Moderate-Value Customers
13141.0,85,5,2388.75,2388.75,0,Regular / Moderate-Value Customers
13142.0,19,1,307.09,307.09,0,Regular / Moderate-Value Customers
13144.0,333,1,110.95,110.95,1,At-Risk / Low-Value Customers
13145.0,40,4,618.52,618.52,0,Regular / Moderate-Value Customers
13146.0,26,1,228.91,228.91,0,Regular / Moderate-Value Customers
13147.0,10,4,712.8000000000001,712.8000000000001,0,Regular / Moderate-Value Customers
13148.0,29,12,3683.26,3683.26,0,Regular / Moderate-Value Customers
13149.0,14,4,1676.06,1676.06,0,Regular / Moderate-Value Customers
13151.0,296,1,1257.8700000000001,1257.8700000000001,1,At-Risk / Low-Value Customers
13153.0,6,1,486.22,486.22,0,Regular / Moderate-Value Customers
13155.0,33,4,971.76,971.76,0,Regular / Moderate-Value Customers
13157.0,49,4,1741.22,1741.22,0,Regular / Moderate-Value Customers
13158.0,95,4,1201.06,1201.06,0,Regular / Moderate-Value Customers
13159.0,9,4,1429.35,1429.35,0,Regular / Moderate-Value Customers
13160.0,22,1,91.8,91.8,0,Regular / Moderate-Value Customers
13161.0,313,1,112.75,112.75,1,At-Risk / Low-Value Customers
13162.0,122,4,1688.29,1688.29,0,Regular / Moderate-Value Customers
13165.0,46,2,1021.48,1021.48,0,Regular / Moderate-Value Customers
13166.0,283,1,417.2,417.2,1,At-Risk / Low-Value Customers
13167.0,19,4,791.33,791.33,0,Regular / Moderate-Value Customers
13168.0,36,4,1299.59,1299.59,0,Regular / Moderate-Value Customers
13169.0,64,2,712.88,712.88,0,Regular / Moderate-Value Customers
13170.0,27,1,108.81,108.81,0,Regular / Moderate-Value Customers
13171.0,22,3,468.41,468.41,0,Regular / Moderate-Value Customers
13173.0,4,2,353.65,353.65,0,Regular / Moderate-Value Customers
13174.0,16,3,2742.82,2742.82,0,Regular / Moderate-Value Customers
13176.0,46,1,481.49,481.49,0,Regular / Moderate-Value Customers
13177.0,65,1,282.45,282.45,0,Regular / Moderate-Value Customers
13178.0,26,11,5725.47,5725.47,0,Regular / Moderate-Value Customers
13182.0,45,1,121.18,121.18,0,Regular / Moderate-Value Customers
13183.0,8,9,3957.78,3957.78,0,Regular / Moderate-Value Customers
13184.0,15,10,1668.95,1668.95,0,Regular / Moderate-Value Customers
13185.0,268,1,71.4,71.4,1,At-Risk / Low-Value Customers
13186.0,40,3,1575.89,1575.89,0,Regular / Moderate-Value Customers
13187.0,337,1,236.02,236.02,1,At-Risk / Low-Value Customers
13188.0,11,1,114.60000000000001,114.60000000000001,0,Regular / Moderate-Value Customers
13189.0,19,2,260.68,260.68,0,Regular / Moderate-Value Customers
13192.0,95,2,911.94,911.94,0,Regular / Moderate-Value Customers
13193.0,61,1,112.08,112.08,0,Regular / Moderate-Value Customers
13194.0,136,1,60.7,60.7,0,Regular / Moderate-Value Customers
13196.0,11,4,1797.78,1797.78,0,Regular / Moderate-Value Customers
13198.0,10,6,3401.2400000000002,3401.2400000000002,0,Regular / Moderate-Value Customers
13199.0,4,38,9817.12,9817.12,3,Loyal / Valuable Customers
13200.0,19,4,870.09,870.09,0,Regular / Moderate-Value Customers
13203.0,10,4,869.46,869.46,0,Regular / Moderate-Value Customers
13207.0,15,2,250.26000000000002,250.26000000000002,0,Regular / Moderate-Value Customers
13208.0,59,6,1217.65,1217.65,0,Regular / Moderate-Value Customers
13209.0,30,8,5891.61,5891.61,0,Regular / Moderate-Value Customers
13210.0,94,1,353.48,353.48,0,Regular / Moderate-Value Customers
13211.0,10,3,1095.42,1095.42,0,Regular / Moderate-Value Customers
13212.0,20,3,786.83,786.83,0,Regular / Moderate-Value Customers
13213.0,57,5,1520.58,1520.58,0,Regular / Moderate-Value Customers
13216.0,268,1,333.74,333.74,1,At-Risk / Low-Value Customers
13217.0,122,3,533.98,533.98,0,Regular / Moderate-Value Customers
13218.0,127,1,62.63999999999999,62.63999999999999,0,Regular / Moderate-Value Customers
13220.0,78,4,819.2900000000001,819.2900000000001,0,Regular / Moderate-Value Customers
13221.0,240,2,847.41,847.41,1,At-Risk / Low-Value Customers
13223.0,200,2,163.20000000000002,163.20000000000002,1,At-Risk / Low-Value Customers
13224.0,60,2,2155.95,2155.95,0,Regular / Moderate-Value Customers
13225.0,3,7,6463.84,6463.84,0,Regular / Moderate-Value Customers
13226.0,273,1,108.21000000000001,108.21000000000001,1,At-Risk / Low-Value Customers
13227.0,202,1,257.7,257.7,1,At-Risk / Low-Value Customers
13228.0,81,1,358.0,358.0,0,Regular / Moderate-Value Customers
13229.0,226,1,160.95,160.95,1,At-Risk / Low-Value Customers
13230.0,4,14,2755.63,2755.63,0,Regular / Moderate-Value Customers
13232.0,13,7,1328.35,1328.35,0,Regular / Moderate-Value Customers
13233.0,74,2,605.12,605.12,0,Regular / Moderate-Value Customers
13235.0,212,1,1031.07,1031.07,1,At-Risk / Low-Value Customers
13236.0,25,2,744.85,744.85,0,Regular / Moderate-Value Customers
13238.0,17,4,700.73,700.73,0,Regular / Moderate-Value Customers
13239.0,262,1,329.56,329.56,1,At-Risk / Low-Value Customers
13240.0,96,4,663.65,663.65,0,Regular / Moderate-Value Customers
13242.0,112,3,270.40000000000003,270.40000000000003,0,Regular / Moderate-Value Customers
13243.0,203,1,585.12,585.12,1,At-Risk / Low-Value Customers
13244.0,93,1,121.74000000000001,121.74000000000001,0,Regular / Moderate-Value Customers
